,market_cap,symbol,full_name
2520,49715284.0,COE,51Talk Online Education Group American depositary shares each representing 60 Class A ordinary shares
2521,49711129.0,LTRN,Lantern Pharma Inc. Common Stock
2522,49688100.0,LVTX,LAVA Therapeutics N.V. Ordinary Shares
2523,49683465.0,JFU,9F Inc. American Depositary Shares
2524,49459001.0,LIDR,AEye Inc. Class A Common Stock
2525,49202349.0,RMTI,Rockwell Medical Inc. Common Stock
2526,49157310.0,BOLT,Bolt Biotherapeutics Inc. Common Stock
2527,49153009.0,KFFB,Kentucky First Federal Bancorp Common Stock
2528,49132339.0,NSTS,NSTS Bancorp Inc. Common Stock
2529,49064946.0,MGTA,Magenta Therapeutics Inc. Common Stock
2530,48999653.0,GDTC,CytoMed Therapeutics Limited Ordinary Shares
2531,48832403.0,RFL,Rafael Holdings Inc. Class B Common Stock
2532,48720763.0,PIIIW,P3 Health Partners Inc. Warrant
2533,48603430.0,CVU,CPI Aerostructures Inc. Common Stock
2534,48593388.0,CFSB,CFSB Bancorp Inc. Common Stock
2535,48498186.0,AIRG,Airgain Inc. Common Stock
2536,48363027.0,RAIN,Rain Oncology Inc. Common Stock
2537,48337085.0,CCLD,CareCloud Inc. Common Stock
2538,48212500.0,TKLF,Yoshitsu Co. Ltd American Depositary Shares
2539,48212480.0,NVNO,enVVeno Medical Corporation Common Stock
